,country,source_organization,source_document,geographic_unit_full_name,geographic_unit_name,fnid,admin_0,admin_1,admin_2,admin_3,admin_4,population_group,crop_production_system,start_date,period_date,season_name,season_type,season_date,season_year,planting_start_date,planting_end_date,harvest_start_date,harvest_end_date,vegetative_start_date,vegetative_end_date,reproductive_start_date,reproductive_end_date,document_type,preference_rating,indicator_group,indicator,status,value,population,value_per_capita,product,country_code,locality_name,unit,unit_name,cpcv2,cpcv2_description,geographic_group,fewsnet_region,id,datacollectionperiod,datacollection,datasourcedocument,datasourceorganization,indicator_abbreviation,locality,geographic_unit,season,dataseries,dataseries_name,specialization_type,dataseries_specialization_type,data_usage_policy,created,modified,status_changed,collection_status,collection_status_changed,collection_schedule,collection_date,publication_name,submitted_by
4314,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Senqu River Valley (PS),2021-01-01,2021-01-31,Summer,Harvest,2021-01-31,Summer 2021,,,,,,,,,crop_final,,Crop Production,Area Planted,Collected,439.0,80680.0,0.005441249380267724,Sorghum,LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Senqu River Valley (PS)",ha,hectare,R01142AA,"Sorghum grain, other",Southern Africa,Southern Africa,34680379,328143,342476,6009,296,crop:planted,118711,7199,722,7048954,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Senqu River Valley (PS): R01142AA / Sorghum: Summer: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:42,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2021-01-31,"Agricultural Production Survey, Crops, 2020-2021, Lesotho",
4315,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Mountains (PS),2020-07-01,2020-07-31,Winter,Harvest,2020-07-31,Winter 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Not Available,,73004.0,,Oats (Unspecified),LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Mountains (PS)",ha,hectare,R01172AA,"Oats, grain, unspecified",Southern Africa,Southern Africa,34680058,328142,342475,6009,296,crop:planted,118706,7199,723,7048889,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Mountains (PS): R01172AA / Oats (Unspecified): Winter: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:31,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-07-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4316,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Senqu River Valley (PS),2020-07-01,2020-07-31,Winter,Harvest,2020-07-31,Winter 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Not Available,,73004.0,,Wheat Grain,LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Senqu River Valley (PS)",ha,hectare,R01112AA,"Wheat grain, other",Southern Africa,Southern Africa,34680325,328142,342475,6009,296,crop:planted,118711,7199,723,7048979,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Senqu River Valley (PS): R01112AA / Wheat Grain: Winter: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:40,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-07-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4317,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Senqu River Valley (PS),2020-07-01,2020-07-31,Winter,Harvest,2020-07-31,Winter 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Collected,12.0,73004.0,0.00016437455481891402,Barley (Unspecified),LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Senqu River Valley (PS)",ha,hectare,R01152AA,"Barley grain, unspecified",Southern Africa,Southern Africa,34680329,328142,342475,6009,296,crop:planted,118711,7199,723,7048980,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Senqu River Valley (PS): R01152AA / Barley (Unspecified): Winter: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:40,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-07-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4318,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Senqu River Valley (PS),2020-07-01,2020-07-31,Winter,Harvest,2020-07-31,Winter 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Not Available,,73004.0,,Oats (Unspecified),LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Senqu River Valley (PS)",ha,hectare,R01172AA,"Oats, grain, unspecified",Southern Africa,Southern Africa,34680331,328142,342475,6009,296,crop:planted,118711,7199,723,7048982,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Senqu River Valley (PS): R01172AA / Oats (Unspecified): Winter: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:40,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-07-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4319,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Senqu River Valley (PS),2020-07-01,2020-07-31,Winter,Harvest,2020-07-31,Winter 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Not Available,,73004.0,,Pea (unspecified),LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Senqu River Valley (PS)",ha,hectare,R01705AA,Pisum sativum,Southern Africa,Southern Africa,34680334,328142,342475,6009,296,crop:planted,118711,7199,723,7048984,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Senqu River Valley (PS): R01705AA / Pea (unspecified): Winter: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:40,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-07-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4320,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Mountains (PS),2020-07-01,2020-07-31,Winter,Harvest,2020-07-31,Winter 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Not Available,,73004.0,,Pea (unspecified),LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Mountains (PS)",ha,hectare,R01705AA,Pisum sativum,Southern Africa,Southern Africa,34680061,328142,342475,6009,296,crop:planted,118706,7199,723,7048890,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Mountains (PS): R01705AA / Pea (unspecified): Winter: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:31,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-07-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4321,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Mountains (PS),2020-07-01,2020-07-31,Winter,Harvest,2020-07-31,Winter 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Not Available,,73004.0,,Wheat Grain,LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Mountains (PS)",ha,hectare,R01112AA,"Wheat grain, other",Southern Africa,Southern Africa,34680052,328142,342475,6009,296,crop:planted,118706,7199,723,7048886,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Mountains (PS): R01112AA / Wheat Grain: Winter: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:31,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-07-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4322,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Mountains (PS),2020-07-01,2020-07-31,Winter,Harvest,2020-07-31,Winter 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Collected,68.0,73004.0,0.0009314558106405128,Barley (Unspecified),LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Mountains (PS)",ha,hectare,R01152AA,"Barley grain, unspecified",Southern Africa,Southern Africa,34680056,328142,342475,6009,296,crop:planted,118706,7199,723,7048887,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Mountains (PS): R01152AA / Barley (Unspecified): Winter: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:31,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-07-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4323,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Senqu River Valley (PS),2020-01-01,2020-01-31,Summer,Harvest,2020-01-31,Summer 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Not Available,,73004.0,,Pea (unspecified),LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Senqu River Valley (PS)",ha,hectare,R01705AA,Pisum sativum,Southern Africa,Southern Africa,34680333,328141,342474,6009,296,crop:planted,118711,7199,722,7048983,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Senqu River Valley (PS): R01705AA / Pea (unspecified): Summer: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:40,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-01-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4324,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Senqu River Valley (PS),2020-01-01,2020-01-31,Summer,Harvest,2020-01-31,Summer 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Collected,12.0,73004.0,0.00016437455481891402,Barley (Unspecified),LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Senqu River Valley (PS)",ha,hectare,R01152AA,"Barley grain, unspecified",Southern Africa,Southern Africa,34680328,328141,342474,6009,296,crop:planted,118711,7199,722,7048955,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Senqu River Valley (PS): R01152AA / Barley (Unspecified): Summer: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:40,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-01-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4325,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Senqu River Valley (PS),2020-01-01,2020-01-31,Summer,Harvest,2020-01-31,Summer 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Collected,252.0,73004.0,0.003451865651197195,Sorghum,LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Senqu River Valley (PS)",ha,hectare,R01142AA,"Sorghum grain, other",Southern Africa,Southern Africa,34680327,328141,342474,6009,296,crop:planted,118711,7199,722,7048954,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Senqu River Valley (PS): R01142AA / Sorghum: Summer: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:40,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-01-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4326,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Mountains (PS),2020-01-01,2020-01-31,Summer,Harvest,2020-01-31,Summer 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Collected,6.0,73004.0,8.218727740945701e-05,Pea (unspecified),LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Mountains (PS)",ha,hectare,R01705AA,Pisum sativum,Southern Africa,Southern Africa,34680060,328141,342474,6009,296,crop:planted,118706,7199,722,7048833,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Mountains (PS): R01705AA / Pea (unspecified): Summer: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:31,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-01-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4327,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Mountains (PS),2020-01-01,2020-01-31,Summer,Harvest,2020-01-31,Summer 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Collected,86.0,73004.0,0.001178017642868884,Beans (mixed),LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Mountains (PS)",ha,hectare,R01701AA,Common bean family,Southern Africa,Southern Africa,34680059,328141,342474,6009,296,crop:planted,118706,7199,722,7048832,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Mountains (PS): R01701AA / Beans (mixed): Summer: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:31,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-01-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4328,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Senqu River Valley (PS),2020-01-01,2020-01-31,Summer,Harvest,2020-01-31,Summer 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Collected,1069.0,73004.0,0.014643033258451591,Maize Grain (White),LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Senqu River Valley (PS)",ha,hectare,R01122AC,"Maize grain (corn), other, white",Southern Africa,Southern Africa,34680326,328141,342474,6009,296,crop:planted,118711,7199,722,7048953,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Senqu River Valley (PS): R01122AC / Maize Grain (White): Summer: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:40,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-01-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4329,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Senqu River Valley (PS),2020-01-01,2020-01-31,Summer,Harvest,2020-01-31,Summer 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Not Available,,73004.0,,Wheat Grain,LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Senqu River Valley (PS)",ha,hectare,R01112AA,"Wheat grain, other",Southern Africa,Southern Africa,34680324,328141,342474,6009,296,crop:planted,118711,7199,722,7048978,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Senqu River Valley (PS): R01112AA / Wheat Grain: Summer: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:40,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-01-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4330,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Mountains (PS),2020-01-01,2020-01-31,Summer,Harvest,2020-01-31,Summer 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Collected,137.0,73004.0,0.0018766095008492685,Wheat Grain,LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Mountains (PS)",ha,hectare,R01112AA,"Wheat grain, other",Southern Africa,Southern Africa,34680051,328141,342474,6009,296,crop:planted,118706,7199,722,7048828,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Mountains (PS): R01112AA / Wheat Grain: Summer: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:30,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-01-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4331,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Mountains (PS),2020-01-01,2020-01-31,Summer,Harvest,2020-01-31,Summer 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Not Available,,73004.0,,Oats (Unspecified),LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Mountains (PS)",ha,hectare,R01172AA,"Oats, grain, unspecified",Southern Africa,Southern Africa,34680057,328141,342474,6009,296,crop:planted,118706,7199,722,7048888,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Mountains (PS): R01172AA / Oats (Unspecified): Summer: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:31,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-01-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4332,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Mountains (PS),2020-01-01,2020-01-31,Summer,Harvest,2020-01-31,Summer 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Collected,1267.0,73004.0,0.017355213412963675,Maize Grain (White),LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Mountains (PS)",ha,hectare,R01122AC,"Maize grain (corn), other, white",Southern Africa,Southern Africa,34680053,328141,342474,6009,296,crop:planted,118706,7199,722,7048829,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Mountains (PS): R01122AC / Maize Grain (White): Summer: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:31,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-01-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4333,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Mountains (PS),2020-01-01,2020-01-31,Summer,Harvest,2020-01-31,Summer 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Not Available,,73004.0,,Sorghum,LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Mountains (PS)",ha,hectare,R01142AA,"Sorghum grain, other",Southern Africa,Southern Africa,34680054,328141,342474,6009,296,crop:planted,118706,7199,722,7048830,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Mountains (PS): R01142AA / Sorghum: Summer: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:31,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-01-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4334,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Mountains (PS),2020-01-01,2020-01-31,Summer,Harvest,2020-01-31,Summer 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Collected,68.0,73004.0,0.0009314558106405128,Barley (Unspecified),LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Mountains (PS)",ha,hectare,R01152AA,"Barley grain, unspecified",Southern Africa,Southern Africa,34680055,328141,342474,6009,296,crop:planted,118706,7199,722,7048831,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Mountains (PS): R01152AA / Barley (Unspecified): Summer: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:31,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-01-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4335,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Senqu River Valley (PS),2020-01-01,2020-01-31,Summer,Harvest,2020-01-31,Summer 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Collected,335.0,73004.0,0.0045887896553613505,Beans (mixed),LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Senqu River Valley (PS)",ha,hectare,R01701AA,Common bean family,Southern Africa,Southern Africa,34680332,328141,342474,6009,296,crop:planted,118711,7199,722,7048956,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Senqu River Valley (PS): R01701AA / Beans (mixed): Summer: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:40,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-01-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4336,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Senqu River Valley (PS),2020-01-01,2020-01-31,Summer,Harvest,2020-01-31,Summer 2020,,,,,,,,,crop_final,,Crop Production,Area Planted,Not Available,,73004.0,,Oats (Unspecified),LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Senqu River Valley (PS)",ha,hectare,R01172AA,"Oats, grain, unspecified",Southern Africa,Southern Africa,34680330,328141,342474,6009,296,crop:planted,118711,7199,722,7048981,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Senqu River Valley (PS): R01172AA / Oats (Unspecified): Summer: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:40,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2020-01-31,"Agricultural Production Survey, Crops, 2019-2020, Lesotho",
4337,Lesotho,"Bureau of Statistics, Lesotho","Agricultural Production Survey Crops, Lesotho","Qacha's Nek, Lesotho",Qacha's Nek,LS1980A108,Lesotho,Qacha's Nek,,,,,Mountains (PS),2019-01-01,2019-01-31,Summer,Harvest,2019-01-31,Summer 2019,,,,,,,,,crop_final,,Crop Production,Area Planted,Collected,9.0,73149.0,0.00012303654185293031,Barley (Unspecified),LS,"Qacha's Nek, Lesotho (01/01/1980 - 01/01/2015): Mountains (PS)",ha,hectare,R01152AA,"Barley grain, unspecified",Southern Africa,Southern Africa,34679970,328140,342473,6009,296,crop:planted,118706,7199,722,7048831,"Agricultural Production Survey Crops, Lesotho: Qacha's Nek, Lesotho (From 01/01/1980): Mountains (PS): R01152AA / Barley (Unspecified): Summer: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2024-03-06T15:41:27,2024-12-27T13:40:02,2024-03-06T15:45:48,Published,2024-03-06T15:48:01,Ad Hoc,2019-01-31,"Agricultural Production Survey, Crops, 2018-2019, Lesotho",
