,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value
60,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Millet,Meher,2008,5,2009,1,none,area,45594.7
61,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Millet,Meher,2010,5,2011,1,none,area,44742.35
62,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Millet,Meher,2011,5,2012,1,none,area,48608.92
63,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Millet,Meher,2012,5,2013,1,none,area,48347.64
64,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Millet,Meher,2014,5,2015,1,none,area,52463.67
65,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Millet,Meher,2015,5,2016,1,none,area,54737.42
66,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Fava Bean,Meher,1998,5,1999,1,none,area,669.0049615067521
67,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Fava Bean,Meher,1999,5,2000,1,none,area,1305.7687200493235
68,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Fava Bean,Meher,2000,5,2001,1,none,area,2353.6078163852003
69,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Fava Bean,Meher,2001,5,2002,1,none,area,1374.7245928889652
70,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Fava Bean,Meher,2003,5,2004,1,none,area,1209.0
71,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Fava Bean,Meher,2004,5,2005,1,none,area,1943.0
72,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Fava Bean,Meher,2005,5,2006,1,none,area,1372.67
73,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Fava Bean,Meher,2006,5,2007,1,none,area,2232.82
74,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Fava Bean,Meher,2007,5,2008,1,none,area,2277.14
75,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Fava Bean,Meher,2008,5,2009,1,none,area,1659.72
76,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Fava Bean,Meher,2010,5,2011,1,none,area,1922.37
77,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Fava Bean,Meher,2011,5,2012,1,none,area,2484.22
78,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Fava Bean,Meher,2012,5,2013,1,none,area,3246.98
79,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Fava Bean,Meher,2014,5,2015,1,none,area,1583.43
80,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Fava Bean,Meher,2015,5,2016,1,none,area,1569.27
81,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chick Peas,Meher,1997,5,1998,1,none,area,2750.0
82,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chick Peas,Meher,1998,5,1999,1,none,area,3770.0
83,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chick Peas,Meher,1999,5,2000,1,none,area,3230.0
84,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chick Peas,Meher,2000,5,2001,1,none,area,4380.0
85,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chick Peas,Meher,2001,5,2002,1,none,area,3481.63
86,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chick Peas,Meher,2003,5,2004,1,none,area,2280.0
87,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chick Peas,Meher,2004,5,2005,1,none,area,3240.0
88,ET2014A20101,Ethiopia,ET,Tigray,Northwest Tigray,Northwest Tigray,Chick Peas,Meher,2005,5,2006,1,none,area,3730.46
